date,url
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-193655_frame_0015.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-153155_frame_0016.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-182155_frame_0006.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-122655_frame_0008.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-181155_frame_0011.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-134153_frame_0005.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-120655_frame_0001.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-193655_frame_0007.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-144655_frame_0010.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-183153_frame_0016.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-203155_frame_0022.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-204155_frame_0003.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-140659_frame_0022.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-214655_frame_0012.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-191655_frame_0016.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-132153_frame_0010.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-122655_frame_0005.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-202159_frame_0011.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-211155_frame_0028.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-190658_frame_0004.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-214655_frame_0004.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-133153_frame_0004.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-125158_frame_0012.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-181155_frame_0016.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-145655_frame_0002.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-190658_frame_0013.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-144655_frame_0009.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-183153_frame_0017.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-211155_frame_0027.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-202159_frame_0012.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-214655_frame_0002.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-180155_frame_0013.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-152159_frame_0021.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-183153_frame_0024.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-122655_frame_0007.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-203155_frame_0023.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-120655_frame_0002.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-180155_frame_0012.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-125158_frame_0008.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422AM-20260422-115655_frame_0028.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-190658_frame_0002.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-190658_frame_0005.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-192655_frame_0002.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-191655_frame_0017.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-152159_frame_0022.jpg
2026-04-23,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-23/20260422PM-20260422-211155_frame_0021.jpg
